Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
07.01.2019 17:00;07.01.2019 17:15;1.222,25;424,00;979,25;4.876,25;0,00;33,00;2.293,50;3.952,00;3.131,50;2.545,75;183,00;389,50
07.01.2019 17:15;07.01.2019 17:30;1.211,25;410,75;968,50;5.050,75;0,00;33,00;2.297,25;3.948,75;3.110,75;2.567,50;197,50;389,50
07.01.2019 17:30;07.01.2019 17:45;1.210,75;386,00;905,50;5.256,50;0,00;33,25;2.295,00;3.946,25;3.069,25;2.586,00;146,75;389,00
07.01.2019 17:45;07.01.2019 18:00;1.211,75;394,00;873,00;5.554,50;0,00;33,50;2.277,25;3.950,50;3.016,50;2.569,75;181,50;390,25
07.01.2019 18:00;07.01.2019 18:15;1.211,50;405,50;876,75;5.800,50;0,00;33,50;2.270,00;3.951,75;2.967,25;2.457,50;99,25;389,75
07.01.2019 18:15;07.01.2019 18:30;1.212,00;398,00;928,50;5.952,00;0,00;33,50;2.265,50;3.942,00;2.894,50;2.422,75;73,25;392,00
07.01.2019 18:30;07.01.2019 18:45;1.213,25;395,00;955,00;6.132,25;0,00;34,00;2.255,00;3.852,75;2.806,25;2.379,00;50,75;391,75
07.01.2019 18:45;07.01.2019 19:00;1.211,25;385,25;992,50;6.330,25;0,00;33,75;2.251,00;3.696,25;2.745,50;2.300,25;59,75;391,25
07.01.2019 19:00;07.01.2019 19:15;1.208,50;403,00;1.007,25;6.588,50;0,00;34,00;2.269,75;3.420,00;2.641,00;2.230,50;76,25;391,75
07.01.2019 19:15;07.01.2019 19:30;1.207,25;391,25;1.019,25;6.754,75;0,00;33,75;2.267,25;3.307,50;2.573,00;2.202,75;44,25;391,25
07.01.2019 19:30;07.01.2019 19:45;1.205,00;409,50;1.038,00;6.944,75;0,00;33,75;2.267,25;3.252,50;2.366,75;2.136,25;42,00;390,75
07.01.2019 19:45;07.01.2019 20:00;1.203,75;404,75;1.053,25;7.167,75;0,00;33,75;2.264,00;3.217,25;2.086,75;2.046,00;33,00;389,25
07.01.2019 20:00;07.01.2019 20:15;1.199,75;438,50;1.068,00;7.387,50;0,00;34,00;2.270,50;3.025,75;1.842,00;1.949,25;214,75;387,75
07.01.2019 20:15;07.01.2019 20:30;1.195,50;422,00;1.085,00;7.573,25;0,00;34,00;2.263,50;2.926,00;1.746,00;1.817,00;133,75;389,75
07.01.2019 20:30;07.01.2019 20:45;1.199,50;404,25;1.090,00;7.755,50;0,00;34,00;2.264,00;2.844,75;1.616,50;1.700,50;67,00;390,25
07.01.2019 20:45;07.01.2019 21:00;1.199,00;399,25;1.056,50;7.952,75;0,00;34,00;2.260,25;2.706,25;1.538,25;1.608,75;29,75;390,00
07.01.2019 21:00;07.01.2019 21:15;1.198,00;448,75;992,25;8.120,75;0,00;33,75;2.273,25;2.633,25;1.479,00;1.475,75;101,75;389,00
07.01.2019 21:15;07.01.2019 21:30;1.194,00;397,75;997,00;8.228,00;0,00;33,75;2.266,25;2.574,25;1.467,00;1.432,50;51,00;390,00
07.01.2019 21:30;07.01.2019 21:45;1.189,50;397,75;985,00;8.318,50;0,00;33,75;2.264,75;2.494,50;1.447,00;1.418,00;12,00;389,75
07.01.2019 21:45;07.01.2019 22:00;1.185,75;387,00;896,00;8.405,75;0,00;33,75;2.262,25;2.378,75;1.399,75;1.393,75;22,50;389,75
07.01.2019 22:00;07.01.2019 22:15;1.180,00;426,00;897,50;8.184,50;0,00;34,00;2.270,50;2.251,50;1.207,00;1.306,25;124,25;389,50
07.01.2019 22:15;07.01.2019 22:30;1.179,75;420,25;897,50;8.227,75;0,00;33,75;2.269,50;2.117,50;1.174,50;1.277,00;137,25;389,00
07.01.2019 22:30;07.01.2019 22:45;1.178,25;411,75;896,00;8.293,00;0,00;34,00;2.269,50;2.038,25;1.170,50;1.275,00;64,00;390,25
07.01.2019 22:45;07.01.2019 23:00;1.172,25;388,75;896,50;8.338,50;0,00;34,25;2.266,75;2.013,50;1.145,00;1.263,50;4,75;390,25
07.01.2019 23:00;07.01.2019 23:15;1.171,25;411,75;898,75;8.384,50;0,00;34,50;2.270,75;2.016,25;1.007,75;1.239,00;59,75;390,50
07.01.2019 23:15;07.01.2019 23:30;1.167,50;402,75;898,25;8.424,00;0,00;34,50;2.263,50;2.024,00;928,25;1.187,25;61,50;389,25
07.01.2019 23:30;07.01.2019 23:45;1.165,75;400,75;896,75;8.474,75;0,00;34,75;2.263,00;2.020,00;865,75;1.151,50;35,50;384,75
07.01.2019 23:45;08.01.2019 00:00;1.170,50;404,25;895,75;8.479,00;0,00;34,50;2.231,75;1.980,00;846,25;1.132,50;14,50;384,50
08.01.2019 00:00;08.01.2019 00:15;1.163,00;407,50;895,25;8.497,00;0,00;34,25;2.173,00;1.860,75;753,75;958,25;53,50;390,25
08.01.2019 00:15;08.01.2019 00:30;1.159,50;396,00;896,00;8.514,25;0,00;34,25;2.169,25;1.883,25;741,50;947,25;6,50;390,25
08.01.2019 00:30;08.01.2019 00:45;1.161,25;391,25;890,50;8.554,75;0,00;34,25;2.165,00;1.915,25;727,00;948,00;4,75;390,75
08.01.2019 00:45;08.01.2019 01:00;1.158,50;393,00;824,00;8.516,00;0,00;34,25;2.168,25;1.897,50;718,25;942,25;4,75;388,25
08.01.2019 01:00;08.01.2019 01:15;1.159,25;423,00;889,00;8.504,75;0,00;34,00;2.223,50;1.846,00;726,25;894,25;37,75;380,00
08.01.2019 01:15;08.01.2019 01:30;1.155,50;414,25;883,25;8.500,00;0,00;34,00;2.250,25;1.797,25;729,50;907,25;26,50;376,75
08.01.2019 01:30;08.01.2019 01:45;1.155,00;414,00;889,75;8.485,00;0,00;34,25;2.250,00;1.777,25;725,25;911,00;24,75;378,50
08.01.2019 01:45;08.01.2019 02:00;1.155,00;394,00;890,00;8.477,25;0,00;34,50;2.234,75;1.775,50;719,25;908,75;12,75;377,50
08.01.2019 02:00;08.01.2019 02:15;1.150,50;390,50;878,50;8.470,75;0,00;34,75;2.215,75;1.778,25;715,25;901,75;11,25;375,75
08.01.2019 02:15;08.01.2019 02:30;1.151,25;387,75;875,25;8.489,25;0,00;34,50;2.170,25;1.777,75;711,25;900,75;7,00;376,25
08.01.2019 02:30;08.01.2019 02:45;1.157,75;392,00;838,50;8.491,75;0,00;34,75;2.169,50;1.784,25;711,75;902,00;3,75;375,00
08.01.2019 02:45;08.01.2019 03:00;1.156,75;397,25;871,50;8.486,50;0,00;34,25;2.165,25;1.792,75;709,25;902,00;3,75;375,50
08.01.2019 03:00;08.01.2019 03:15;1.156,50;414,75;864,00;8.476,50;0,00;34,25;2.197,50;1.788,75;713,75;912,25;4,25;378,25
08.01.2019 03:15;08.01.2019 03:30;1.160,00;397,50;871,75;8.538,25;0,00;34,75;2.228,75;1.784,00;718,25;912,50;3,75;379,75
08.01.2019 03:30;08.01.2019 03:45;1.154,50;395,50;866,00;8.576,25;0,00;34,75;2.227,50;1.783,25;713,00;921,25;3,75;376,75
08.01.2019 03:45;08.01.2019 04:00;1.156,75;395,00;871,50;8.621,00;0,00;34,75;2.225,00;1.783,25;712,00;971,50;3,75;379,50
08.01.2019 04:00;08.01.2019 04:15;1.155,00;394,00;868,00;8.566,00;0,00;34,75;2.226,00;1.782,00;726,25;975,25;3,75;386,75
08.01.2019 04:15;08.01.2019 04:30;1.157,00;408,00;795,25;8.570,75;0,00;34,75;2.238,00;1.788,25;731,25;1.000,00;4,00;388,25
08.01.2019 04:30;08.01.2019 04:45;1.156,50;427,75;729,75;8.584,25;0,00;34,75;2.249,75;1.794,50;754,75;984,25;40,50;388,00
08.01.2019 04:45;08.01.2019 05:00;1.155,50;424,75;736,75;8.598,00;0,00;34,50;2.257,00;1.832,00;769,50;1.019,50;40,50;388,25
08.01.2019 05:00;08.01.2019 05:15;1.158,50;418,75;732,50;8.565,50;0,00;34,00;2.266,25;1.882,50;803,75;1.091,25;49,75;396,00
08.01.2019 05:15;08.01.2019 05:30;1.160,75;388,75;753,00;8.572,50;0,00;34,00;2.273,50;1.909,25;833,00;1.126,25;34,00;396,25
08.01.2019 05:30;08.01.2019 05:45;1.163,50;404,25;755,75;8.656,75;0,00;34,00;2.279,75;1.936,00;873,25;1.173,75;46,25;396,00
08.01.2019 05:45;08.01.2019 06:00;1.161,75;416,50;744,75;8.662,00;0,00;34,50;2.281,00;1.975,75;879,75;1.194,50;71,00;398,25
08.01.2019 06:00;08.01.2019 06:15;1.159,75;392,50;754,00;8.919,75;0,00;34,25;2.271,75;2.008,50;1.062,00;1.313,00;44,00;400,75
08.01.2019 06:15;08.01.2019 06:30;1.166,25;405,00;757,75;8.991,50;0,00;34,00;2.279,50;2.072,50;1.147,50;1.331,75;73,75;399,00
08.01.2019 06:30;08.01.2019 06:45;1.169,75;410,25;766,50;8.995,00;0,00;33,75;2.282,75;2.105,25;1.191,75;1.359,25;306,75;400,75
08.01.2019 06:45;08.01.2019 07:00;1.168,75;400,00;767,75;9.049,00;0,00;34,00;2.282,25;2.134,00;1.243,25;1.358,50;492,50;401,50
08.01.2019 07:00;08.01.2019 07:15;1.171,25;382,25;705,00;9.139,25;0,00;33,75;2.274,00;2.247,75;1.285,25;1.440,50;502,50;399,25
08.01.2019 07:15;08.01.2019 07:30;1.175,50;406,50;682,50;9.235,25;0,00;33,50;2.284,25;2.418,25;1.319,50;1.463,50;414,00;396,00
08.01.2019 07:30;08.01.2019 07:45;1.178,75;404,00;655,25;9.277,75;0,00;33,50;2.288,75;2.510,00;1.337,50;1.481,00;382,00;399,75
08.01.2019 07:45;08.01.2019 08:00;1.179,00;402,75;656,00;9.317,00;0,00;34,00;2.288,00;2.597,50;1.371,75;1.465,25;365,25;407,00
08.01.2019 08:00;08.01.2019 08:15;1.181,75;380,00;656,25;9.421,00;2,25;34,00;2.281,75;2.620,00;1.405,50;1.529,00;573,00;414,00
08.01.2019 08:15;08.01.2019 08:30;1.183,75;378,00;648,50;9.426,50;7,25;33,25;2.287,75;2.628,25;1.413,75;1.536,75;564,50;422,75
08.01.2019 08:30;08.01.2019 08:45;1.174,25;376,00;656,00;9.436,00;22,75;33,25;2.287,25;2.630,00;1.418,25;1.543,25;502,50;429,75
08.01.2019 08:45;08.01.2019 09:00;1.162,50;379,25;640,00;9.506,00;54,75;33,25;2.284,75;2.645,50;1.387,00;1.553,25;494,75;431,25
08.01.2019 09:00;08.01.2019 09:15;1.178,75;381,50;610,25;9.542,25;98,50;33,50;2.281,50;2.650,50;1.286,25;1.530,00;331,25;433,00
08.01.2019 09:15;08.01.2019 09:30;1.179,00;389,50;610,75;9.594,25;145,25;33,00;2.278,25;2.683,25;1.273,75;1.492,25;335,50;432,00
08.01.2019 09:30;08.01.2019 09:45;1.184,50;376,75;809,75;9.638,75;208,25;33,25;2.263,75;2.679,50;1.255,50;1.507,75;331,00;432,00
08.01.2019 09:45;08.01.2019 10:00;1.186,25;386,50;854,50;9.651,00;276,75;33,50;2.270,25;2.671,75;1.184,00;1.519,25;315,25;429,50
08.01.2019 10:00;08.01.2019 10:15;1.178,25;393,75;782,25;9.653,50;336,00;33,50;2.257,00;2.634,25;1.182,00;1.499,25;198,00;433,00
08.01.2019 10:15;08.01.2019 10:30;1.177,25;377,75;840,25;9.680,75;402,75;33,75;2.247,75;2.616,00;1.179,50;1.497,75;150,75;432,25
08.01.2019 10:30;08.01.2019 10:45;1.175,00;386,50;847,75;9.677,50;480,25;33,75;2.251,75;2.592,00;1.168,00;1.494,25;148,25;433,25
08.01.2019 10:45;08.01.2019 11:00;1.174,50;382,75;858,50;9.645,50;545,75;34,00;2.250,50;2.585,50;1.149,00;1.494,50;146,50;433,25
08.01.2019 11:00;08.01.2019 11:15;1.170,25;411,75;816,50;9.657,50;588,50;34,00;2.253,50;2.553,00;1.151,00;1.499,25;37,25;428,50
08.01.2019 11:15;08.01.2019 11:30;1.171,50;395,25;859,25;9.642,00;615,00;33,75;2.250,50;2.502,75;1.175,75;1.503,00;40,25;427,75
08.01.2019 11:30;08.01.2019 11:45;1.173,25;379,00;851,50;9.690,25;653,75;33,75;2.250,75;2.469,75;1.182,75;1.501,25;65,25;430,25
08.01.2019 11:45;08.01.2019 12:00;1.171,50;374,00;861,00;9.760,75;701,75;33,75;2.249,75;2.458,25;1.182,50;1.503,75;91,50;429,00
08.01.2019 12:00;08.01.2019 12:15;1.168,50;404,50;821,25;9.773,50;732,00;34,00;2.249,00;2.431,00;1.182,00;1.503,50;66,50;421,50
08.01.2019 12:15;08.01.2019 12:30;1.167,50;395,25;871,00;9.800,25;745,50;34,25;2.245,25;2.410,00;1.193,50;1.508,75;66,00;421,50
08.01.2019 12:30;08.01.2019 12:45;1.168,50;384,75;893,50;9.757,75;741,00;34,25;2.250,25;2.413,00;1.213,00;1.514,25;51,50;429,00
08.01.2019 12:45;08.01.2019 13:00;1.167,25;381,00;895,25;9.784,50;721,50;34,00;2.261,00;2.386,00;1.217,50;1.506,25;43,25;427,75
08.01.2019 13:00;08.01.2019 13:15;1.170,25;403,25;880,00;9.750,50;690,50;34,25;2.266,00;2.336,50;1.221,25;1.505,00;80,00;433,00
08.01.2019 13:15;08.01.2019 13:30;1.165,75;388,00;847,50;9.684,75;681,50;34,25;2.267,75;2.353,00;1.226,25;1.500,00;92,75;431,25
08.01.2019 13:30;08.01.2019 13:45;1.159,75;387,75;917,00;9.684,00;643,50;34,25;2.267,50;2.338,50;1.224,75;1.507,50;62,00;431,50
08.01.2019 13:45;08.01.2019 14:00;1.162,00;386,00;969,25;9.670,50;586,75;34,50;2.263,75;2.313,50;1.223,75;1.493,00;53,50;432,00
08.01.2019 14:00;08.01.2019 14:15;1.167,00;390,50;1.004,25;9.586,00;520,50;34,75;2.268,00;2.306,50;1.227,25;1.521,25;138,25;434,75
08.01.2019 14:15;08.01.2019 14:30;1.166,25;391,75;1.047,25;9.506,50;457,50;34,50;2.269,25;2.326,75;1.239,50;1.528,00;160,25;437,25
08.01.2019 14:30;08.01.2019 14:45;1.166,25;386,25;1.063,75;9.448,50;393,50;34,75;2.270,00;2.328,25;1.240,00;1.535,50;171,75;436,50
08.01.2019 14:45;08.01.2019 15:00;1.168,75;383,75;1.084,00;9.393,50;304,25;34,75;2.269,00;2.337,00;1.223,75;1.532,75;177,75;434,25
08.01.2019 15:00;08.01.2019 15:15;1.175,50;383,75;1.077,75;9.404,50;232,00;34,75;2.270,50;2.354,75;1.258,25;1.534,25;583,25;435,75
08.01.2019 15:15;08.01.2019 15:30;1.173,00;391,25;1.081,00;9.329,25;176,00;34,75;2.270,50;2.384,25;1.270,00;1.534,50;565,75;435,75
08.01.2019 15:30;08.01.2019 15:45;1.176,00;385,50;1.087,50;9.405,00;121,00;35,00;2.270,50;2.417,25;1.266,25;1.545,00;576,50;435,00
08.01.2019 15:45;08.01.2019 16:00;1.183,25;382,25;1.096,75;9.485,00;68,75;35,00;2.265,00;2.441,25;1.268,75;1.539,25;510,00;429,25
08.01.2019 16:00;08.01.2019 16:15;1.188,75;383,00;1.086,00;9.531,50;35,00;35,00;2.255,50;2.417,00;1.264,00;1.511,00;406,50;433,75
08.01.2019 16:15;08.01.2019 16:30;1.193,75;386,25;1.075,25;9.537,25;10,50;35,00;2.269,00;2.436,75;1.279,75;1.501,75;458,50;436,75
08.01.2019 16:30;08.01.2019 16:45;1.200,50;405,25;1.012,00;9.536,25;0,75;35,00;2.260,75;2.425,00;1.271,75;1.517,50;515,75;435,00
08.01.2019 16:45;08.01.2019 17:00;1.202,75;405,50;1.035,50;9.482,75;0,00;35,25;2.271,25;2.441,00;1.250,00;1.510,00;577,25;434,75
08.01.2019 17:00;08.01.2019 17:15;1.200,50;385,50;1.036,75;9.510,25;0,00;35,25;2.258,00;2.528,75;1.226,00;1.547,00;757,50;436,75
08.01.2019 17:15;08.01.2019 17:30;1.203,25;394,25;1.059,25;9.522,50;0,00;35,50;2.274,00;2.564,00;1.225,75;1.550,25;792,75;435,00
08.01.2019 17:30;08.01.2019 17:45;1.209,75;398,25;1.074,75;9.450,25;0,00;35,50;2.272,75;2.564,00;1.222,75;1.553,75;762,75;437,75
08.01.2019 17:45;08.01.2019 18:00;1.213,25;415,25;1.075,50;9.425,50;0,00;35,50;2.274,50;2.580,25;1.219,75;1.554,50;723,25;437,75
08.01.2019 18:00;08.01.2019 18:15;1.209,25;388,75;1.109,00;9.432,25;0,00;35,50;2.274,50;2.618,75;1.243,50;1.553,00;585,75;436,50
08.01.2019 18:15;08.01.2019 18:30;1.210,50;404,75;1.111,75;9.385,25;0,00;35,50;2.275,50;2.604,75;1.235,00;1.553,00;553,00;436,75
08.01.2019 18:30;08.01.2019 18:45;1.208,50;396,00;1.102,50;9.371,00;0,00;35,50;2.274,50;2.566,50;1.236,00;1.554,25;581,25;438,25
08.01.2019 18:45;08.01.2019 19:00;1.203,00;389,50;1.114,50;9.364,75;0,00;35,50;2.275,00;2.505,00;1.241,25;1.552,00;694,75;438,25
08.01.2019 19:00;08.01.2019 19:15;1.201,75;398,75;1.112,00;9.357,25;0,00;35,50;2.275,00;2.437,25;1.244,75;1.519,75;146,50;438,25
08.01.2019 19:15;08.01.2019 19:30;1.203,75;392,25;1.105,50;9.339,00;0,00;35,50;2.273,50;2.377,50;1.201,50;1.519,25;82,00;439,00
08.01.2019 19:30;08.01.2019 19:45;1.200,75;389,50;1.110,50;9.372,25;0,00;35,50;2.272,75;2.366,25;1.201,25;1.505,75;71,25;438,00
08.01.2019 19:45;08.01.2019 20:00;1.205,25;388,25;1.119,75;9.385,50;0,00;35,50;2.266,75;2.364,00;1.202,75;1.489,25;57,50;435,25
08.01.2019 20:00;08.01.2019 20:15;1.198,25;399,75;1.120,50;9.340,50;0,00;35,50;2.272,25;2.416,75;1.215,50;1.442,50;54,25;437,00
08.01.2019 20:15;08.01.2019 20:30;1.198,75;383,25;1.117,25;9.308,75;0,00;35,25;2.257,75;2.340,50;1.201,25;1.392,50;42,25;438,75
08.01.2019 20:30;08.01.2019 20:45;1.195,50;381,75;1.115,50;9.295,75;0,00;35,50;2.238,00;2.241,75;1.192,50;1.363,25;36,50;437,00
08.01.2019 20:45;08.01.2019 21:00;1.196,25;382,50;1.108,75;9.243,50;0,00;35,50;2.215,00;2.162,50;1.189,00;1.345,25;21,00;436,50
08.01.2019 21:00;08.01.2019 21:15;1.190,75;392,75;1.106,25;9.202,50;0,00;35,50;2.222,25;2.124,75;1.183,25;1.315,50;53,50;440,00
08.01.2019 21:15;08.01.2019 21:30;1.190,00;382,00;1.102,00;9.184,00;0,00;35,50;2.229,50;2.076,00;1.171,00;1.296,00;18,00;440,00
08.01.2019 21:30;08.01.2019 21:45;1.190,25;380,25;1.092,00;9.158,25;0,00;35,25;2.226,00;2.048,00;1.168,50;1.295,50;5,25;435,50
08.01.2019 21:45;08.01.2019 22:00;1.189,25;378,25;1.085,00;9.072,50;0,00;35,25;2.220,50;2.018,75;1.166,00;1.288,50;20,25;433,00
08.01.2019 22:00;08.01.2019 22:15;1.182,50;448,75;1.102,00;8.716,50;0,00;35,25;2.261,25;1.983,25;1.155,50;1.223,00;126,00;425,25
08.01.2019 22:15;08.01.2019 22:30;1.180,50;384,00;1.111,75;8.686,50;0,00;35,50;2.265,75;1.967,50;1.148,00;1.217,50;93,50;427,75
08.01.2019 22:30;08.01.2019 22:45;1.177,50;386,75;1.106,50;8.653,25;0,00;35,25;2.267,00;1.966,25;1.108,50;1.175,25;46,00;428,75
08.01.2019 22:45;08.01.2019 23:00;1.178,00;381,00;1.130,00;8.648,25;0,00;35,00;2.252,50;1.937,25;973,00;1.123,25;49,25;424,00
08.01.2019 23:00;08.01.2019 23:15;1.177,00;395,50;1.129,75;8.610,75;0,00;35,00;2.261,00;1.876,75;883,75;1.067,00;153,25;421,25
08.01.2019 23:15;08.01.2019 23:30;1.178,00;385,00;995,00;8.563,75;0,00;35,00;2.229,25;1.832,25;867,50;1.049,75;75,50;417,75
08.01.2019 23:30;08.01.2019 23:45;1.175,00;380,25;992,75;8.568,25;0,00;35,00;2.220,00;1.837,50;879,00;1.050,25;47,25;417,25
08.01.2019 23:45;09.01.2019 00:00;1.176,00;375,50;992,00;8.528,25;0,00;35,25;2.185,00;1.825,75;869,25;1.057,25;38,00;417,00
09.01.2019 00:00;09.01.2019 00:15;1.170,25;393,25;994,00;8.507,50;0,00;35,25;2.253,75;1.804,25;841,75;1.043,50;56,25;392,25
09.01.2019 00:15;09.01.2019 00:30;1.168,50;392,50;994,25;8.476,00;0,00;35,25;2.258,50;1.786,50;817,75;1.046,00;43,75;392,25
09.01.2019 00:30;09.01.2019 00:45;1.164,50;376,00;995,50;8.474,25;0,00;35,25;2.248,75;1.792,50;819,75;1.057,00;15,75;392,50
09.01.2019 00:45;09.01.2019 01:00;1.169,00;375,50;993,00;8.425,50;0,00;35,25;2.250,00;1.790,25;798,00;1.056,00;2,25;391,75
09.01.2019 01:00;09.01.2019 01:15;1.165,00;378,50;880,25;8.363,00;0,00;35,25;2.263,50;1.791,25;790,00;1.044,25;2,25;390,75
09.01.2019 01:15;09.01.2019 01:30;1.161,00;376,75;869,50;8.312,50;0,00;35,25;2.264,75;1.792,50;787,00;1.036,50;2,00;392,50
09.01.2019 01:30;09.01.2019 01:45;1.148,25;392,75;870,00;8.201,75;0,00;35,50;2.271,00;1.793,00;788,50;1.048,50;34,25;391,75
09.01.2019 01:45;09.01.2019 02:00;1.148,25;373,00;871,25;8.129,50;0,00;35,25;2.269,00;1.789,50;788,00;1.052,75;7,25;392,00
09.01.2019 02:00;09.01.2019 02:15;1.146,25;374,75;871,50;8.131,25;0,00;35,50;2.272,25;1.792,75;782,50;1.060,25;10,75;389,75
09.01.2019 02:15;09.01.2019 02:30;1.147,50;373,25;869,25;8.125,50;0,00;35,25;2.274,25;1.782,25;783,25;1.065,00;22,25;390,75
09.01.2019 02:30;09.01.2019 02:45;1.148,00;375,75;871,25;8.082,25;0,00;35,50;2.279,25;1.785,00;783,00;1.065,50;19,00;392,25
09.01.2019 02:45;09.01.2019 03:00;1.148,00;383,75;870,75;8.066,50;0,00;35,50;2.278,25;1.786,75;785,75;1.067,50;33,00;391,00
09.01.2019 03:00;09.01.2019 03:15;1.149,25;386,50;870,00;8.047,00;0,00;35,25;2.278,50;1.806,25;793,00;1.067,00;30,00;390,25
09.01.2019 03:15;09.01.2019 03:30;1.147,50;377,00;868,25;8.016,50;0,00;35,25;2.274,25;1.825,50;797,50;1.067,50;20,25;390,25
09.01.2019 03:30;09.01.2019 03:45;1.149,75;393,50;870,00;8.001,75;0,00;35,25;2.274,00;1.838,50;796,00;1.064,50;40,00;390,25
09.01.2019 03:45;09.01.2019 04:00;1.147,50;398,50;870,50;8.017,25;0,00;35,50;2.284,00;1.854,50;792,50;1.063,50;47,00;388,50
09.01.2019 04:00;09.01.2019 04:15;1.148,25;375,00;870,00;8.003,50;0,00;34,75;2.289,00;1.931,25;794,50;1.093,75;3,50;383,75
09.01.2019 04:15;09.01.2019 04:30;1.149,00;393,25;871,00;7.954,25;0,00;35,00;2.288,75;1.963,75;797,00;1.099,25;31,25;387,00
09.01.2019 04:30;09.01.2019 04:45;1.150,00;398,75;871,00;7.938,00;0,00;35,00;2.291,00;2.008,50;803,25;1.107,75;95,25;392,00
09.01.2019 04:45;09.01.2019 05:00;1.150,50;387,00;869,00;7.907,50;0,00;35,25;2.291,00;2.075,25;839,75;1.171,75;30,00;401,50
09.01.2019 05:00;09.01.2019 05:15;1.150,75;393,00;866,25;7.872,75;0,00;35,25;2.287,75;2.207,75;902,25;1.281,50;9,25;409,75
09.01.2019 05:15;09.01.2019 05:30;1.157,25;395,25;866,75;7.764,25;0,00;35,25;2.289,50;2.240,00;963,75;1.309,00;40,75;414,75
09.01.2019 05:30;09.01.2019 05:45;1.154,75;409,75;869,00;7.680,25;0,00;35,25;2.291,50;2.307,25;1.082,75;1.321,25;122,25;415,25
09.01.2019 05:45;09.01.2019 06:00;1.156,25;388,00;870,00;7.637,50;0,00;35,00;2.291,00;2.403,50;1.207,25;1.332,25;58,25;415,25
09.01.2019 06:00;09.01.2019 06:15;1.154,00;404,50;870,25;7.743,00;0,00;34,75;2.282,50;2.552,25;1.312,00;1.446,75;45,25;417,75
09.01.2019 06:15;09.01.2019 06:30;1.159,00;396,75;921,75;7.681,75;0,00;34,25;2.287,50;2.612,25;1.388,25;1.471,00;168,00;414,00
09.01.2019 06:30;09.01.2019 06:45;1.158,00;387,75;1.029,25;7.690,00;0,00;34,00;2.286,00;2.657,25;1.540,75;1.479,50;276,50;417,75
09.01.2019 06:45;09.01.2019 07:00;1.161,00;395,00;1.036,00;7.690,75;0,00;33,75;2.287,25;2.772,50;1.684,00;1.514,75;268,25;416,75
09.01.2019 07:00;09.01.2019 07:15;1.167,50;388,25;1.039,75;7.683,25;0,00;33,50;2.282,00;2.921,25;1.808,75;1.627,75;212,25;417,50
09.01.2019 07:15;09.01.2019 07:30;1.172,50;394,00;1.068,75;7.607,75;0,00;33,25;2.287,50;2.930,50;1.890,50;1.709,25;317,25;417,50
09.01.2019 07:30;09.01.2019 07:45;1.173,75;393,50;1.184,75;7.515,25;0,00;33,25;2.286,75;2.982,75;1.984,50;1.775,00;316,75;417,75
09.01.2019 07:45;09.01.2019 08:00;1.170,25;402,00;1.183,75;7.488,25;0,00;33,00;2.289,75;3.047,50;2.045,00;1.772,75;431,75;417,50
09.01.2019 08:00;09.01.2019 08:15;1.177,00;402,75;1.182,75;7.426,25;2,25;32,75;2.288,75;3.095,50;2.072,25;1.760,25;323,50;419,50
09.01.2019 08:15;09.01.2019 08:30;1.182,00;410,50;1.185,00;7.387,75;7,75;31,50;2.292,00;3.150,00;2.092,75;1.755,25;485,00;420,25
09.01.2019 08:30;09.01.2019 08:45;1.180,25;423,00;1.184,50;7.358,75;20,50;32,25;2.292,00;3.166,50;2.114,00;1.761,25;352,00;421,50
09.01.2019 08:45;09.01.2019 09:00;1.190,00;398,75;1.185,00;7.405,00;44,75;32,50;2.292,00;3.170,50;2.121,00;1.781,25;293,50;420,25
09.01.2019 09:00;09.01.2019 09:15;1.188,25;381,50;1.188,75;7.328,75;80,50;32,50;2.291,50;3.177,75;2.122,00;1.788,50;281,75;423,00
09.01.2019 09:15;09.01.2019 09:30;1.188,75;377,25;1.189,75;7.195,50;148,75;33,00;2.291,25;3.178,00;2.123,75;1.790,75;339,00;422,50
09.01.2019 09:30;09.01.2019 09:45;1.188,75;377,00;1.188,25;7.160,75;221,50;32,50;2.292,00;3.174,25;2.128,25;1.758,00;386,25;422,75
09.01.2019 09:45;09.01.2019 10:00;1.191,25;402,25;1.189,25;7.170,00;298,00;32,75;2.292,00;3.172,25;2.128,75;1.756,25;409,00;422,00
09.01.2019 10:00;09.01.2019 10:15;1.190,00;413,75;1.189,25;7.168,50;370,75;32,50;2.291,25;3.154,00;2.123,75;1.787,75;324,50;423,00
09.01.2019 10:15;09.01.2019 10:30;1.191,75;393,00;1.189,25;7.161,25;444,50;32,75;2.292,25;3.145,25;2.135,25;1.793,00;301,00;420,50
09.01.2019 10:30;09.01.2019 10:45;1.190,50;380,00;1.189,00;7.210,75;519,75;33,00;2.292,00;3.134,00;2.143,75;1.794,00;374,25;420,75
